compound,feat_1,feat_2,feat_3,feat_4,feat_5,feat_6,feat_7,feat_8,feat_9,feat_10,feat_11,feat_12,feat_13,feat_14,feat_15,feat_16,feat_17,feat_18,feat_19,feat_20,feat_21,feat_22,feat_23,feat_24,feat_25,feat_26,feat_27,feat_28,feat_29,label
Mo3N2,126.0,287.82,4.62,5.699999999999999,6.27,28.200000000000003,21.276,48.510000000000005,2.235,6.48,15.0,18.0,30.839999999999996,60.0,417.0,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500,1.45
Ni0.3Mo2.7N2,121.80000000000001,276.648,4.53,5.577,6.132,27.357000000000003,21.440399999999997,49.109700000000004,2.3595,6.405000000000001,15.9,19.200000000000003,30.4269,58.2,402.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,50,0.6
Ni0.3Mo2.7N2,121.80000000000001,276.648,4.53,5.577,6.132,27.357000000000003,21.440399999999997,49.109700000000004,2.3595,6.405000000000001,15.9,19.200000000000003,30.4269,58.2,402.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,100,0.75
Ni0.3Mo2.7N2,121.80000000000001,276.648,4.53,5.577,6.132,27.357000000000003,21.440399999999997,49.109700000000004,2.3595,6.405000000000001,15.9,19.200000000000003,30.4269,58.2,402.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,200,0.98
Ni0.3Mo2.7N2,121.80000000000001,276.648,4.53,5.577,6.132,27.357000000000003,21.440399999999997,49.109700000000004,2.3595,6.405000000000001,15.9,19.200000000000003,30.4269,58.2,402.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,300,1.16
Ni0.3Mo2.7N2,121.80000000000001,276.648,4.53,5.577,6.132,27.357000000000003,21.440399999999997,49.109700000000004,2.3595,6.405000000000001,15.9,19.200000000000003,30.4269,58.2,402.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.31
Ni0.3Mo2.7N2,121.80000000000001,276.648,4.53,5.577,6.132,27.357000000000003,21.440399999999997,49.109700000000004,2.3595,6.405000000000001,15.9,19.200000000000003,30.4269,58.2,402.6,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500,1.45
Mn0.3Mo2.7N2,120.9,275.5194,4.575,5.6129999999999995,6.234,27.6,21.3786,48.78300000000001,2.0115000000000003,6.297000000000001,15.0,18.300000000000004,29.997,54.186,377.64,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,50,0.64
Mn0.3Mo2.7N2,120.9,275.5194,4.575,5.6129999999999995,6.234,27.6,21.3786,48.78300000000001,2.0115000000000003,6.297000000000001,15.0,18.300000000000004,29.997,54.186,377.64,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,100,0.8
Mn0.3Mo2.7N2,120.9,275.5194,4.575,5.6129999999999995,6.234,27.6,21.3786,48.78300000000001,2.0115000000000003,6.297000000000001,15.0,18.300000000000004,29.997,54.186,377.64,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,200,1.03
Mn0.3Mo2.7N2,120.9,275.5194,4.575,5.6129999999999995,6.234,27.6,21.3786,48.78300000000001,2.0115000000000003,6.297000000000001,15.0,18.300000000000004,29.997,54.186,377.64,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,300,1.21
Mn0.3Mo2.7N2,120.9,275.5194,4.575,5.6129999999999995,6.234,27.6,21.3786,48.78300000000001,2.0115000000000003,6.297000000000001,15.0,18.300000000000004,29.997,54.186,377.64,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.29
Mn0.3Mo2.7N2,120.9,275.5194,4.575,5.6129999999999995,6.234,27.6,21.3786,48.78300000000001,2.0115000000000003,6.297000000000001,15.0,18.300000000000004,29.997,54.186,377.64,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500,1.36
Co0.3Mo2.7N2,121.5,276.71796,4.5360000000000005,5.586,6.218999999999999,27.39,21.5127,48.78300000000001,2.2095000000000002,6.396000000000001,15.6,18.900000000000002,30.426000000000002,59.1,405.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,50,0.46
Co0.3Mo2.7N2,121.5,276.71796,4.5360000000000005,5.586,6.218999999999999,27.39,21.5127,48.78300000000001,2.2095000000000002,6.396000000000001,15.6,18.900000000000002,30.426000000000002,59.1,405.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,100,0.56
Co0.3Mo2.7N2,121.5,276.71796,4.5360000000000005,5.586,6.218999999999999,27.39,21.5127,48.78300000000001,2.2095000000000002,6.396000000000001,15.6,18.900000000000002,30.426000000000002,59.1,405.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,200,0.77
Co0.3Mo2.7N2,121.5,276.71796,4.5360000000000005,5.586,6.218999999999999,27.39,21.5127,48.78300000000001,2.2095000000000002,6.396000000000001,15.6,18.900000000000002,30.426000000000002,59.1,405.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,300,0.92
Co0.3Mo2.7N2,121.5,276.71796,4.5360000000000005,5.586,6.218999999999999,27.39,21.5127,48.78300000000001,2.2095000000000002,6.396000000000001,15.6,18.900000000000002,30.426000000000002,59.1,405.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.06
Co0.3Mo2.7N2,121.5,276.71796,4.5360000000000005,5.586,6.218999999999999,27.39,21.5127,48.78300000000001,2.2095000000000002,6.396000000000001,15.6,18.900000000000002,30.426000000000002,59.1,405.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500,1.15
Fe1.5Mo1.5N2,102.0,227.6805,4.29,5.1899999999999995,6.045,24.75,22.4925,51.508500000000005,1.3619999999999999,5.985,16.5,21.0,27.230999999999998,45.0,328.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,50,0.52
Fe1.5Mo1.5N2,102.0,227.6805,4.29,5.1899999999999995,6.045,24.75,22.4925,51.508500000000005,1.3619999999999999,5.985,16.5,21.0,27.230999999999998,45.0,328.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,100,0.65
Fe1.5Mo1.5N2,102.0,227.6805,4.29,5.1899999999999995,6.045,24.75,22.4925,51.508500000000005,1.3619999999999999,5.985,16.5,21.0,27.230999999999998,45.0,328.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,200,0.89
Fe1.5Mo1.5N2,102.0,227.6805,4.29,5.1899999999999995,6.045,24.75,22.4925,51.508500000000005,1.3619999999999999,5.985,16.5,21.0,27.230999999999998,45.0,328.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,300,1.05
Fe1.5Mo1.5N2,102.0,227.6805,4.29,5.1899999999999995,6.045,24.75,22.4925,51.508500000000005,1.3619999999999999,5.985,16.5,21.0,27.230999999999998,45.0,328.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.16
Fe1.5Mo1.5N2,102.0,227.6805,4.29,5.1899999999999995,6.045,24.75,22.4925,51.508500000000005,1.3619999999999999,5.985,16.5,21.0,27.230999999999998,45.0,328.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500,1.24
Cr0.3Mo2.7N2,120.60000000000001,274.6368,4.575,5.628,6.21,27.549000000000003,21.1785,48.51540000000001,2.2113000000000005,6.330000000000001,14.7,18.000000000000004,29.913,56.37,403.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,50,0.64
Cr0.3Mo2.7N2,120.60000000000001,274.6368,4.575,5.628,6.21,27.549000000000003,21.1785,48.51540000000001,2.2113000000000005,6.330000000000001,14.7,18.000000000000004,29.913,56.37,403.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,100,0.84
Cr0.3Mo2.7N2,120.60000000000001,274.6368,4.575,5.628,6.21,27.549000000000003,21.1785,48.51540000000001,2.2113000000000005,6.330000000000001,14.7,18.000000000000004,29.913,56.37,403.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,200,1.11
Cr0.3Mo2.7N2,120.60000000000001,274.6368,4.575,5.628,6.21,27.549000000000003,21.1785,48.51540000000001,2.2113000000000005,6.330000000000001,14.7,18.000000000000004,29.913,56.37,403.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,300,1.28
Cr0.3Mo2.7N2,120.60000000000001,274.6368,4.575,5.628,6.21,27.549000000000003,21.1785,48.51540000000001,2.2113000000000005,6.330000000000001,14.7,18.000000000000004,29.913,56.37,403.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.38
Cr0.3Mo2.7N2,120.60000000000001,274.6368,4.575,5.628,6.21,27.549000000000003,21.1785,48.51540000000001,2.2113000000000005,6.330000000000001,14.7,18.000000000000004,29.913,56.37,403.5,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500,1.45
Fe0.3Mo2.7N2,121.2,275.7921,4.554,5.598,6.225,27.51,21.519299999999998,49.109700000000004,2.0604000000000005,6.381000000000001,15.3,18.6,30.1182,57.0,399.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,50,0.63
Fe0.3Mo2.7N2,121.2,275.7921,4.554,5.598,6.225,27.51,21.519299999999998,49.109700000000004,2.0604000000000005,6.381000000000001,15.3,18.6,30.1182,57.0,399.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,100,0.85
Fe0.3Mo2.7N2,121.2,275.7921,4.554,5.598,6.225,27.51,21.519299999999998,49.109700000000004,2.0604000000000005,6.381000000000001,15.3,18.6,30.1182,57.0,399.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,200,1.07
Fe0.3Mo2.7N2,121.2,275.7921,4.554,5.598,6.225,27.51,21.519299999999998,49.109700000000004,2.0604000000000005,6.381000000000001,15.3,18.6,30.1182,57.0,399.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,300,1.18
Fe0.3Mo2.7N2,121.2,275.7921,4.554,5.598,6.225,27.51,21.519299999999998,49.109700000000004,2.0604000000000005,6.381000000000001,15.3,18.6,30.1182,57.0,399.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,400,1.32
Fe0.3Mo2.7N2,121.2,275.7921,4.554,5.598,6.225,27.51,21.519299999999998,49.109700000000004,2.0604000000000005,6.381000000000001,15.3,18.6,30.1182,57.0,399.3,14.0,28.0134,1.42,1.12,3.1,34.6,29.068,59.2,0.14,6.08,6.0,10.0,0.002502,500,1.39
MoN,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,50,0.52
MoN,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,100,0.67
MoN,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,200,0.91
MoN,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,300,1.07
MoN,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,400,1.27
MoN,42.0,95.94,1.54,1.9,2.09,9.4,7.092,16.17,0.745,2.16,5.0,6.0,10.28,20.0,139.0,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,500,1.48
Fe0.1Mo0.9N,40.400000000000006,91.9307,1.5180000000000002,1.866,2.075,9.170000000000002,7.1731,16.3699,0.6868,2.1270000000000002,5.1,6.2,10.039399999999999,19.0,133.10000000000002,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,50,0.58
Fe0.1Mo0.9N,40.400000000000006,91.9307,1.5180000000000002,1.866,2.075,9.170000000000002,7.1731,16.3699,0.6868,2.1270000000000002,5.1,6.2,10.039399999999999,19.0,133.10000000000002,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,100,0.71
Fe0.1Mo0.9N,40.400000000000006,91.9307,1.5180000000000002,1.866,2.075,9.170000000000002,7.1731,16.3699,0.6868,2.1270000000000002,5.1,6.2,10.039399999999999,19.0,133.10000000000002,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,200,0.87
Fe0.1Mo0.9N,40.400000000000006,91.9307,1.5180000000000002,1.866,2.075,9.170000000000002,7.1731,16.3699,0.6868,2.1270000000000002,5.1,6.2,10.039399999999999,19.0,133.10000000000002,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,300,0.96
Fe0.1Mo0.9N,40.400000000000006,91.9307,1.5180000000000002,1.866,2.075,9.170000000000002,7.1731,16.3699,0.6868,2.1270000000000002,5.1,6.2,10.039399999999999,19.0,133.10000000000002,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,400,1.05
Fe0.1Mo0.9N,40.400000000000006,91.9307,1.5180000000000002,1.866,2.075,9.170000000000002,7.1731,16.3699,0.6868,2.1270000000000002,5.1,6.2,10.039399999999999,19.0,133.10000000000002,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,500,1.18
Fe0.2Mo0.8N,38.800000000000004,87.92139999999999,1.4960000000000002,1.832,2.06,8.940000000000001,7.254200000000001,16.5698,0.6285999999999999,2.0940000000000003,5.2,6.4,9.7988,18.0,127.2,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,50,0.54
Fe0.2Mo0.8N,38.800000000000004,87.92139999999999,1.4960000000000002,1.832,2.06,8.940000000000001,7.254200000000001,16.5698,0.6285999999999999,2.0940000000000003,5.2,6.4,9.7988,18.0,127.2,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,100,0.69
Fe0.2Mo0.8N,38.800000000000004,87.92139999999999,1.4960000000000002,1.832,2.06,8.940000000000001,7.254200000000001,16.5698,0.6285999999999999,2.0940000000000003,5.2,6.4,9.7988,18.0,127.2,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,200,0.91
Fe0.2Mo0.8N,38.800000000000004,87.92139999999999,1.4960000000000002,1.832,2.06,8.940000000000001,7.254200000000001,16.5698,0.6285999999999999,2.0940000000000003,5.2,6.4,9.7988,18.0,127.2,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,300,0.98
Fe0.2Mo0.8N,38.800000000000004,87.92139999999999,1.4960000000000002,1.832,2.06,8.940000000000001,7.254200000000001,16.5698,0.6285999999999999,2.0940000000000003,5.2,6.4,9.7988,18.0,127.2,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,400,1.07
Fe0.2Mo0.8N,38.800000000000004,87.92139999999999,1.4960000000000002,1.832,2.06,8.940000000000001,7.254200000000001,16.5698,0.6285999999999999,2.0940000000000003,5.2,6.4,9.7988,18.0,127.2,7.0,14.0067,0.71,0.56,1.55,17.3,14.534,29.6,0.07,3.04,3.0,5.0,0.001251,500,1.14
